Date,company name,open,high,low,volume,closing,avg_price_1,avg_volume_26,std_price_27,ROC_30,gold,Economic indicators: inflation rates,Econmic indicators: interest rates,"Financial updates: Company-specific quarterly, annual, or monthly financial performance reports or statements","Financial: Capital raising activities such as public offerings, loan or lease arrangements, and private placements",Financial:Dividend Declared,Financial: Annual and quater meetings,Technical: Discovery of gold,Operational: Expansion of mining operations (including M & A),Operational: Opening or clouser of mining,Operational updates: Changes in production output or efficiency,Operational: changes in key management positions,"Regulatory:  updates on lawsuits or penalties, Comply with regulatory standards sustainablity and corporate governance",Regulatory: Approval or rejection of mining permits & licenses,Geopolitical events: Political instability or conflicts
5/12/2023,Eldorado Gold Corporation,0.9191672220142655,0.7796578491259875,0.9330564779399636,-0.687867741,0.8337622643649757,0.9195068656210729,0.73711163,0.2917050207544127,-0.297931677,1.1806382696496573,0.3115544154618596,0.16242419625718513,0,0,0,0,0,0,0,0,0,0,0,0
5/12/2023,IAMGOLD Corporation,2.096852882370857,2.2611750732560876,2.2524402837153805,-0.126595499,2.387117013,2.0955900505245153,-0.178128157,0.49071206450058374,0.36382101797968536,1.1806382696496573,0.3115544154618596,0.16242419625718513,0,0,0,0,0,0,0,0,0,0,0,0
5/12/2023,"Coeur Mining, Inc.",0.6241866354290512,0.510233768,0.4739431888005611,0.3445588504895817,0.5166400587267856,0.6989699717840522,-0.656678433,0.1643032777358185,-1.189257142,1.1806382696496573,0.3115544154618596,0.16242419625718513,0,0,0,0,0,0,0,0,0,0,0,0
5/12/2023,Equinox Gold Corp.,1.058782621317342,1.184926262358456,1.2530613955852177,-0.11179508,1.2926155208703165,1.0963286151833762,0.086735066,0.4184033957175624,-0.564834069,1.1806382696496573,0.3115544154618596,0.16242419625718513,0,0,0,0,0,0,0,0,0,0,0,0
5/12/2023,Orla Mining Ltd.,0.6345873483264081,0.6982829874740446,0.7305940039615701,-0.564045943,0.7945311594253028,0.6573091414568406,-0.597063873,-0.663831898,-0.043629047,1.1806382696496573,0.3115544154618596,0.16242419625718513,0,0,0,0,0,0,0,0,0,0,0,0
5/12/2023,Sandstorm Gold Ltd.,1.092931176409544,1.0586575002580398,1.2205987229792168,0.12630761018949624,1.0819257673593046,1.1022311041211483,-0.090255855,-0.612138889,-0.60151527,1.1806382696496573,0.3115544154618596,0.16242419625718513,0,0,0,0,0,0,0,0,0,0,0,0
5/12/2023,Centerra Gold Inc.,0.7000564872060322,1.0439507604846268,0.8874730185398638,-0.231798374,1.0587504656328612,0.9397951059387412,-0.149747588,-0.120736242,-1.042178085,1.1806382696496573,0.3115544154618596,0.16242419625718513,0,0,0,0,0,0,0,0,0,0,0,0
5/12/2023,Seabridge Gold Inc.,2.3397637036297163,2.494016750114129,2.4725745852953542,0.8469811138994882,2.633870793107983,2.334066594647744,0.9118649294914548,2.8268736868425735,1.5761581680424928,1.1806382696496573,0.3115544154618596,0.16242419625718513,0,0,0,0,0,0,0,0,0,0,0,0
5/12/2023,DRDGOLD Limited,1.8035256564392737,1.8791640509987324,1.8551760179768428,0.21371776375381882,1.9126929499951117,1.9166278013658986,0.8604412774554213,2.7201197499170933,1.488639048947147,1.1806382696496573,0.3115544154618596,0.16242419625718513,0,0,0,0,0,0,0,0,0,0,0,0
5/12/2023,Caledonia Mining Corporation Plc,0.1514755556051535,0.5021113092030832,0.33787109199618864,-0.149022223,0.538987663,0.15139214940431336,-0.394636528,1.8387138518119899,-1.733237164,1.1806382696496573,0.3115544154618596,0.16242419625718513,0,0,0,0,0,0,0,0,0,0,0,0
5/12/2023,"Idaho Strategic Resources, Inc.",0.5606006633914857,0.36150884581332876,0.24256284022324093,0.9647289306639752,0.5510183100263789,0.23522780619744585,0.621271601,0.7016106935372982,1.359576745721457,1.1806382696496573,0.3115544154618596,0.16242419625718513,0,0,0,0,0,0,0,0,0,0,0,0
5/12/2023,"Contango Ore, Inc.",1.5414261691804565,1.4162405264515985,1.612091617077686,-0.377930091,1.5359256835710373,1.5266803042684982,-0.807537105,-1.083265131,0.3957458354895362,1.1806382696496573,0.3115544154618596,0.16242419625718513,0,0,0,0,0,0,0,0,0,0,0,0
5/13/2023,Newmont Corporation,0.468896936,0.437814211,0.563032871,-0.471017058,0.531987115,0.530266835,-0.691409014,-1.105920933,-0.964626304,1.1806382696496573,0.3115544154618596,0.16242419625718513,0,0,0,0,0,0,0,0,0,0,0,0
5/13/2023,Agnico Eagle Mine,1.47788916,1.410342519,1.533186487,-0.467972688,1.496918823,1.499607013,-0.219252745,-0.402191008,-0.486680472,1.1806382696496573,0.3115544154618596,0.16242419625718513,0,0,0,0,0,0,0,0,0,0,0,0
5/13/2023,Barrick Gold Cor,1.255175011,1.267460803,1.368608744,-1.10159205,1.377686245,1.378105727,-0.488613165,-0.566168258,-0.459580708,1.1806382696496573,0.3115544154618596,0.16242419625718513,0,0,0,0,0,0,0,0,0,0,0,0
5/13/2023,Wheaton Precious Metals Corp.,1.685721708,1.710509229,1.78661952,-0.799801045,1.751121647,1.757559883,-0.014114787,-0.400237198,-0.597784605,1.1806382696496573,0.3115544154618596,0.16242419625718513,0,0,0,0,0,0,0,0,0,0,0,0
5/13/2023,Franco-Nevada Corporation,1.3170412,1.374541306,1.4289598,-0.395438529,1.473994252,1.475573093,-0.516436739,-0.681528348,0.265772434,1.1806382696496573,0.3115544154618596,0.16242419625718513,0,0,0,0,0,0,0,0,0,0,0,0
5/13/2023,Gold Fields Limited,1.175521311,1.19469197,1.266490185,-0.020826378,1.198233825,1.198777736,0.416747816,-0.453392351,-0.23751523,1.1806382696496573,0.3115544154618596,0.16242419625718513,0,0,0,0,0,0,0,0,0,0,0,0
5/13/2023,AngloGold Ashant,1.2598136386348047,1.4580345359054503,1.3437646097237346,1.7803281241799387,1.4800758193878452,1.4771330784919532,0.6749829920695132,-0.675173923,-0.542803203,1.1806382696496573,0.3115544154618596,0.16242419625718513,0,0,0,0,0,0,0,0,0,0,0,0
5/13/2023,Kinross Gold Corporation,0.6954273378020048,0.6762594532508012,0.782470687,-0.358303926,0.7018969820521876,0.710531652,-0.26791373,-0.515930885,-0.260256822,1.1806382696496573,0.3115544154618596,0.16242419625718513,0,0,0,0,0,0,0,0,0,0,0,0
5/13/2023,Alamos Gold Inc.,0.9964506439397866,0.9057317764238579,1.0600745028502159,-0.399276,1.0457136858872584,1.049610758,-0.370939465,-0.118471405,-0.553299017,1.1806382696496573,0.3115544154618596,0.16242419625718513,0,0,0,0,0,0,0,0,0,0,0,0
5/13/2023,Harmony Gold Mining Company Limited,0.7517238242310166,0.8299189466243113,0.8095239797503174,-0.212278057,0.880084906,0.8908331919100974,0.5949688008863012,0.7541863628735975,0.18809075505936937,1.1806382696496573,0.3115544154618596,0.16242419625718513,0,0,0,0,0,0,0,0,0,0,0,0
5/13/2023,Pan American Silver Corp.,0.5387005776103512,0.389231677,0.24520088813835123,0.8777060106519446,0.24862276400643968,0.24874177175306608,0.822273547,-0.723240669,-1.52653231,1.1806382696496573,0.3115544154618596,0.16242419625718513,0,0,0,0,0,0,0,0,0,0,0,0
5/13/2023,Endeavour Mining plc,0.6853150833034429,0.6609555928250864,0.7064591946908834,-0.38071067,0.6531580312033959,0.650160891,0.004411888,0.5069799089552897,-1.351913737,1.1806382696496573,0.3115544154618596,0.16242419625718513,0,0,0,0,0,0,0,0,0,0,0,0
5/13/2023,Osisko Gold Royalties Ltd,1.9480015898274854,1.9839151286019527,2.029708757378744,0.3261061178129635,2.0197751231727255,2.0173360092328827,0.2351958901642865,0.657319327,0.21920153281629762,1.1806382696496573,0.3115544154618596,0.16242419625718513,0,0,0,0,0,0,0,0,0,0,0,0
5/13/2023,Eldorado Gold Corporation,0.9191672220142655,0.7796578491259875,0.9330564779399636,-0.687867741,0.8337622643649757,0.8448095081020746,0.6845912753873467,0.2764977802547348,-0.556540213,1.1806382696496573,0.3115544154618596,0.16242419625718513,0,0,0,0,0,0,0,0,0,0,0,0
5/13/2023,IAMGOLD Corporation,2.096852882370857,2.2611750732560876,2.2524402837153805,-0.126595499,2.387117013,2.3834610773326137,-0.160690927,0.6139160078424408,0.17747171130259118,1.1806382696496573,0.3115544154618596,0.16242419625718513,0,0,0,0,0,0,0,0,0,0,0,0
5/13/2023,"Coeur Mining, Inc.",0.6241866354290512,0.510233768,0.4739431888005611,0.3445588504895817,0.5166400587267856,0.5170483400656818,-0.671443673,-0.002262641,-1.427124074,1.1806382696496573,0.3115544154618596,0.16242419625718513,0,0,0,0,0,0,0,0,0,0,0,0
5/13/2023,Equinox Gold Corp.,1.058782621317342,1.184926262358456,1.2530613955852177,-0.11179508,1.2926155208703165,1.2922654411946821,0.045582649166043814,0.4028934289098276,-0.553890361,1.1806382696496573,0.3115544154618596,0.16242419625718513,0,0,0,0,0,0,0,0,0,0,0,0
5/13/2023,Orla Mining Ltd.,0.6345873483264081,0.6982829874740446,0.7305940039615701,-0.564045943,0.7945311594253028,0.7917240239855826,-0.622972095,-0.691057668,-0.425195587,1.1806382696496573,0.3115544154618596,0.16242419625718513,0,0,0,0,0,0,0,0,0,0,0,0
5/13/2023,Sandstorm Gold Ltd.,1.092931176409544,1.0586575002580398,1.2205987229792168,0.12630761018949624,1.0819257673593046,1.0793846534390283,-0.1295968,-0.604798,-0.855770752,1.1806382696496573,0.3115544154618596,0.16242419625718513,0,0,0,0,0,0,0,0,0,0,0,0
5/13/2023,Centerra Gold Inc.,0.7000564872060322,1.0439507604846268,0.8874730185398638,-0.231798374,1.0587504656328612,1.057205960169055,-0.196068298,-0.252599325,-1.240595935,1.1806382696496573,0.3115544154618596,0.16242419625718513,0,0,0,0,0,0,0,0,0,0,0,0
5/13/2023,Seabridge Gold Inc.,2.3397637036297163,2.494016750114129,2.4725745852953542,0.8469811138994882,2.633870793107983,2.6298968866690493,0.9658475636911353,2.899069028840331,1.126560792486625,1.1806382696496573,0.3115544154618596,0.16242419625718513,0,0,0,0,0,0,0,0,0,0,0,0
5/13/2023,DRDGOLD Limited,1.8035256564392737,1.8791640509987324,1.8551760179768428,0.21371776375381882,1.9126929499951117,1.9100265784246224,0.8218632687581013,2.7535734518960497,0.97319645,1.1806382696496573,0.3115544154618596,0.16242419625718513,0,0,0,0,0,0,0,0,0,0,0,0
5/13/2023,Caledonia Mining Corporation Plc,0.1514755556051535,0.5021113092030832,0.33787109199618864,-0.149022223,0.538987663,0.5375219092613138,-0.409786651,1.6597002563173553,-1.790510346,1.1806382696496573,0.3115544154618596,0.16242419625718513,0,0,0,0,0,0,0,0,0,0,0,0
5/13/2023,"Idaho Strategic Resources, Inc.",0.5606006633914857,0.36150884581332876,0.24256284022324093,0.9647289306639752,0.5510183100263789,0.5586660397189366,0.6039725467260617,0.4677640695245853,1.1579169116825785,1.1806382696496573,0.3115544154618596,0.16242419625718513,0,0,0,0,0,0,0,0,0,0,0,0
5/13/2023,"Contango Ore, Inc.",1.5414261691804565,1.4162405264515985,1.612091617077686,-0.377930091,1.5359256835710373,1.5333888883554485,-0.827411483,-1.088984926,0.1642413620798355,1.1806382696496573,0.3115544154618596,0.16242419625718513,0,0,0,0,0,0,0,0,0,0,0,0
5/14/2023,Newmont Corporation,0.468896936,0.437814211,0.563032871,-0.471017058,0.531987115,0.530266835,-0.712921448,-1.074208189,-0.645682467,1.1806382696496573,0.3115544154618596,0.16242419625718513,0,0,0,0,0,0,0,0,0,0,0,0
5/14/2023,Agnico Eagle Mine,1.47788916,1.410342519,1.533186487,-0.467972688,1.496918823,1.499607013,-0.237302784,-0.403503928,-0.321141987,1.1806382696496573,0.3115544154618596,0.16242419625718513,0,0,0,0,0,0,0,0,0,0,0,0
5/14/2023,Barrick Gold Cor,1.255175011,1.267460803,1.368608744,-1.10159205,1.377686245,1.378105727,-0.616086863,-0.564093198,-0.2522402,1.1806382696496573,0.3115544154618596,0.16242419625718513,0,0,0,0,0,0,0,0,0,0,0,0
5/14/2023,Wheaton Precious Metals Corp.,1.685721708,1.710509229,1.78661952,-0.799801045,1.751121647,1.757559883,-0.063265644,-0.412908396,-0.281390905,1.1806382696496573,0.3115544154618596,0.16242419625718513,0,0,0,0,0,0,0,0,0,0,0,0
5/14/2023,Franco-Nevada Corporation,1.3170412,1.374541306,1.4289598,-0.395438529,1.473994252,1.475573093,-0.522562255,-0.675229847,0.324661998,1.1806382696496573,0.3115544154618596,0.16242419625718513,0,0,0,0,0,0,0,0,0,0,0,0
5/14/2023,Gold Fields Limited,1.175521311,1.19469197,1.266490185,-0.020826378,1.198233825,1.198777736,0.400813956,-0.470907176,-0.098939044,1.1806382696496573,0.3115544154618596,0.16242419625718513,0,0,0,0,0,0,0,0,0,0,0,0
5/14/2023,AngloGold Ashant,1.2598136386348047,1.4580345359054503,1.3437646097237346,1.7803281241799387,1.4800758193878452,1.4771330784919532,0.791612731,-0.587828063,-0.451602643,1.1806382696496573,0.3115544154618596,0.16242419625718513,0,0,0,0,0,0,0,0,0,0,0,0
5/14/2023,Kinross Gold Corporation,0.6954273378020048,0.6762594532508012,0.782470687,-0.358303926,0.7018969820521876,0.710531652,-0.297455853,-0.533045113,-0.289913832,1.1806382696496573,0.3115544154618596,0.16242419625718513,0,0,0,0,0,0,0,0,0,0,0,0
5/14/2023,Alamos Gold Inc.,0.9964506439397866,0.9057317764238579,1.0600745028502159,-0.399276,1.0457136858872584,1.049610758,-0.402178637,-0.127607534,-0.34357896,1.1806382696496573,0.3115544154618596,0.16242419625718513,0,0,0,0,0,0,0,0,0,0,0,0
5/14/2023,Harmony Gold Mining Company Limited,0.7517238242310166,0.8299189466243113,0.8095239797503174,-0.212278057,0.880084906,0.8908331919100974,0.5820081714331574,0.7987963516488086,0.38548415000163244,1.1806382696496573,0.3115544154618596,0.16242419625718513,0,0,0,0,0,0,0,0,0,0,0,0
5/14/2023,Pan American Silver Corp.,0.5387005776103512,0.389231677,0.24520088813835123,0.8777060106519446,0.24862276400643968,0.24874177175306608,0.7668467170905869,-0.724934222,-1.175995244,1.1806382696496573,0.3115544154618596,0.16242419625718513,0,0,0,0,0,0,0,0,0,0,0,0
5/14/2023,Endeavour Mining plc,0.6853150833034429,0.6609555928250864,0.7064591946908834,-0.38071067,0.6531580312033959,0.650160891,-0.054418728,0.7379062995938985,-1.166533523,1.1806382696496573,0.3115544154618596,0.16242419625718513,0,0,0,0,0,0,0,0,0,0,0,0
5/14/2023,Osisko Gold Royalties Ltd,1.9480015898274854,1.9839151286019527,2.029708757378744,0.3261061178129635,2.0197751231727255,2.0173360092328827,0.2887828984282107,0.6789677368832152,0.34253635092047796,1.1806382696496573,0.3115544154618596,0.16242419625718513,0,0,0,0,0,0,0,0,0,0,0,0
5/14/2023,Eldorado Gold Corporation,0.9191672220142655,0.7796578491259875,0.9330564779399636,-0.687867741,0.8337622643649757,0.8448095081020746,0.6675664948151525,0.25977272112022143,-0.58005008,1.1806382696496573,0.3115544154618596,0.16242419625718513,0,0,0,0,0,0,0,0,0,0,0,0
5/14/2023,IAMGOLD Corporation,2.096852882370857,2.2611750732560876,2.2524402837153805,-0.126595499,2.387117013,2.3834610773326137,-0.179752602,0.7294768710223007,0.36382101797968536,1.1806382696496573,0.3115544154618596,0.16242419625718513,0,0,0,0,0,0,0,0,0,0,0,0
5/14/2023,"Coeur Mining, Inc.",0.6241866354290512,0.510233768,0.4739431888005611,0.3445588504895817,0.5166400587267856,0.5170483400656818,-0.605199681,-0.231527376,-1.042918539,1.1806382696496573,0.3115544154618596,0.16242419625718513,0,0,0,0,0,0,0,0,0,0,0,0
5/14/2023,Equinox Gold Corp.,1.058782621317342,1.184926262358456,1.2530613955852177,-0.11179508,1.2926155208703165,1.2922654411946821,0.041917571,0.3868479932200897,-0.291080448,1.1806382696496573,0.3115544154618596,0.16242419625718513,0,0,0,0,0,0,0,0,0,0,0,0
5/14/2023,Orla Mining Ltd.,0.6345873483264081,0.6982829874740446,0.7305940039615701,-0.564045943,0.7945311594253028,0.7917240239855826,-0.628464911,-0.731356535,-0.38846092,1.1806382696496573,0.3115544154618596,0.16242419625718513,0,0,0,0,0,0,0,0,0,0,0,0
5/14/2023,Sandstorm Gold Ltd.,1.092931176409544,1.0586575002580398,1.2205987229792168,0.12630761018949624,1.0819257673593046,1.0793846534390283,-0.116560173,-0.609431125,-0.478548073,1.1806382696496573,0.3115544154618596,0.16242419625718513,0,0,0,0,0,0,0,0,0,0,0,0
5/14/2023,Centerra Gold Inc.,0.7000564872060322,1.0439507604846268,0.8874730185398638,-0.231798374,1.0587504656328612,1.057205960169055,-0.240461562,-0.440684887,-1.182165659,1.1806382696496573,0.3115544154618596,0.16242419625718513,0,0,0,0,0,0,0,0,0,0,0,0
5/14/2023,Seabridge Gold Inc.,2.3397637036297163,2.494016750114129,2.4725745852953542,0.8469811138994882,2.633870793107983,2.6298968866690493,1.030049883119113,2.9495476023352434,1.3664109213737343,1.1806382696496573,0.3115544154618596,0.16242419625718513,0,0,0,0,0,0,0,0,0,0,0,0
5/14/2023,DRDGOLD Limited,1.8035256564392737,1.8791640509987324,1.8551760179768428,0.21371776375381882,1.9126929499951117,1.9100265784246224,0.83548835,2.771759983754476,0.9287191820992711,1.1806382696496573,0.3115544154618596,0.16242419625718513,0,0,0,0,0,0,0,0,0,0,0,0
5/14/2023,Caledonia Mining Corporation Plc,0.1514755556051535,0.5021113092030832,0.33787109199618864,-0.149022223,0.538987663,0.5375219092613138,-0.415080081,1.4229903292042156,-1.615825434,1.1806382696496573,0.3115544154618596,0.16242419625718513,0,0,0,0,0,0,0,0,0,0,0,0
5/14/2023,"Idaho Strategic Resources, Inc.",0.5606006633914857,0.36150884581332876,0.24256284022324093,0.9647289306639752,0.5510183100263789,0.5586660397189366,0.718400387,0.19283057488018399,0.9076989869127543,1.1806382696496573,0.3115544154618596,0.16242419625718513,0,0,0,0,0,0,0,0,0,0,0,0
5/14/2023,"Contango Ore, Inc.",1.5414261691804565,1.4162405264515985,1.612091617077686,-0.377930091,1.5359256835710373,1.5333888883554485,-0.835942372,-1.095507719,-0.02448587,1.1806382696496573,0.3115544154618596,0.16242419625718513,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2023,Newmont Corporation,0.589685556,0.734829018,0.667042983,-0.183397383,0.768185083,0.530266835,-0.726521076,-0.980605492,-0.374119679,1.2384613005358653,0.3115544154618596,0.16242419625718513,0,0,0,0,0,1,0,0,0,0,0,0
5/15/2023,Agnico Eagle Mine,1.613538229,1.571915386,1.739416792,-0.809182,1.651820819,1.499607013,-0.251451163,-0.393671237,-0.212128189,1.2384613005358653,0.3115544154618596,0.16242419625718513,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2023,Barrick Gold Cor,1.452537719,1.434988187,1.584953801,-1.321484714,1.499627006,1.378105727,-0.637249183,-0.554538984,-0.155275142,1.2384613005358653,0.3115544154618596,0.16242419625718513,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2023,Wheaton Precious Metals Corp.,1.851219107,1.799280016,1.973016066,-1.205044558,1.893092744,1.757559883,-0.114116093,-0.420722875,-0.173621308,1.2384613005358653,0.3115544154618596,0.16242419625718513,0,0,0,0,0,0,0,0,0,1,0,0
5/15/2023,Franco-Nevada Corporation,1.548383064,1.528817242,1.648247132,-0.844558997,1.557233604,1.475573093,-0.506439902,-0.664521492,0.419864134,1.2384613005358653,0.3115544154618596,0.16242419625718513,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2023,Gold Fields Limited,1.217083173,1.238487049,1.306290706,-0.538103693,1.303361056,1.198777736,0.415271139,-0.529066473,-0.023457534,1.2384613005358653,0.3115544154618596,0.16242419625718513,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2023,AngloGold Ashant,1.4783944986764244,1.480416115876425,1.5403580140212305,0.6645014343383668,1.4890684849831113,1.4771330784919532,0.935947265,-0.499725306,-0.444922696,1.2384613005358653,0.3115544154618596,0.16242419625718513,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2023,Kinross Gold Corporation,0.7838806018176345,0.8160455597227024,0.8706410924067871,-0.741322704,0.8960387004921547,0.710531652,-0.287365331,-0.509771955,-0.126184754,1.2384613005358653,0.3115544154618596,0.16242419625718513,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2023,Alamos Gold Inc.,1.1225379103842326,1.2103421676776709,1.2998759673708595,-0.528046158,1.2831740194822148,1.049610758,-0.438014748,-0.127474581,-0.128186534,1.2384613005358653,0.3115544154618596,0.16242419625718513,0,0,0,0,1,0,0,0,0,0,0,0
5/15/2023,Harmony Gold Mining Company Limited,0.9385725293183704,0.9036312578308172,1.0125857406359209,-0.668494294,0.9426290113461723,0.8908331919100974,0.5741470937844608,0.7858398829632204,0.455747862,1.2384613005358653,0.3115544154618596,0.16242419625718513,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2023,Pan American Silver Corp.,0.2527218848716155,0.3927057925894034,0.44328910910358477,-0.868714077,0.3683207071848317,0.24874177175306608,0.8175275606675881,-0.554924638,-1.083095351,1.2384613005358653,0.3115544154618596,0.16242419625718513,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2023,Endeavour Mining plc,0.6691088341351825,0.6450975136092285,0.7064591946908834,-0.117147281,0.6211400494704437,0.650160891,-0.104174836,0.9725989269062687,-1.19699858,1.2384613005358653,0.3115544154618596,0.16242419625718513,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2023,Osisko Gold Royalties Ltd,2.1007152102599664,2.102092836693299,2.2083647489843603,-0.450476181,2.1915627405940574,2.0173360092328827,0.3244137834280997,0.6392610754005084,0.5152912941590054,1.2384613005358653,0.3115544154618596,0.16242419625718513,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2023,Eldorado Gold Corporation,0.9607962758786177,0.8688526311947535,1.0335304663601776,-0.256246513,0.8750241558470352,0.8448095081020746,0.6134361257044795,0.2586632850225268,-0.539890876,1.2384613005358653,0.3115544154618596,0.16242419625718513,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2023,IAMGOLD Corporation,2.463484859113576,2.3872319866639415,2.509678923127774,0.058178595,2.2790211482981833,2.3834610773326137,-0.161661911,0.8471338625592816,0.2856824859470934,1.2384613005358653,0.3115544154618596,0.16242419625718513,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2023,"Coeur Mining, Inc.",0.49808232627322924,0.4206768575359264,0.5768871254370724,-0.530014724,0.4802125562809648,0.5170483400656818,-0.501277255,-0.407620763,-1.071229093,1.2384613005358653,0.3115544154618596,0.16242419625718513,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2023,Equinox Gold Corp.,1.3123588620336926,1.4569500587805988,1.5127052421460288,-0.686675206,1.4103121896596436,1.2922654411946821,0.032790109,0.3868479932200897,-0.218284542,1.2384613005358653,0.3115544154618596,0.16242419625718513,0,0,0,0,0,0,0,0,0,0,0,0
