Date,company name,open,high,low,closing,avg_price_1,ROC_8,std_price_13,avg_volume_14,gold,"Financial updates: Company-specific quarterly, annual, or monthly financial performance reports or statements","Financial: Capital raising activities such as public offerings, loan or lease arrangements, and private placements",Financial:Dividend Declared,Financial: Annual and quater meetings,Technical: Discovery of gold,Operational: Expansion of mining operations (including M & A),Operational: Opening or clouser of mining,Operational updates: Changes in production output or efficiency,Operational: changes in key management positions,"Regulatory:  updates on lawsuits or penalties, Comply with regulatory standards sustainablity and corporate governance",Regulatory: Approval or rejection of mining permits & licenses,Geopolitical events: Political instability or conflicts
1/8/2023,Franco-Nevada Corporation,142.19,142.95,139.4,139.8,139.8,0,0,0,1864.2,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,Gold Fields Limited,11.83,12.07,11.68,11.95,11.95,0,0,0,1864.2,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,AngloGold Ashant,21.46,21.5884,21.18,21.47,21.47,0,0,0,1864.2,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,Kinross Gold Corporation,4.475,4.59,4.4,4.57,4.57,0,0,0,1864.2,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,Alamos Gold Inc.,142.64,148.78,140.87,10.86,10.86,0,0,0,1864.2,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,Harmony Gold Mining Company Limited,3.84,3.87,3.7701,3.83,3.83,0,0,0,1864.2,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,Pan American Silver Corp.,17.8,17.8,17.99,17.74,17.74,0,0,0,1864.2,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,Endeavour Mining plc,3.42,3.42,3.505,3.47,3.47,0,0,0,1864.2,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,Osisko Gold Royalties Ltd,12.7,12.79,12.51,12.72,12.72,0,0,0,1864.2,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,Eldorado Gold Corporation,8.88,9.04,8.66,8.9,8.9,0,0,0,1864.2,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,IAMGOLD Corporation,2.73,2.815,2.64,2.65,2.65,0,0,0,1864.2,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,"Coeur Mining, Inc.",3.6,3.75,3.5289,3.68,3.68,0,0,0,1864.2,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,Equinox Gold Corp.,4.03,4.05,3.89,4,4,0,0,0,1864.2,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,Orla Mining Ltd.,4.15,4.26,4.07,4.25,4.25,0,0,0,1864.2,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,Sandstorm Gold Ltd.,5.79,5.8399,5.7,5.78,5.78,0,0,0,1864.2,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,Centerra Gold Inc.,5.72,5.86,5.6,5.78,5.78,0,0,0,1864.2,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,Seabridge Gold Inc.,13.87,14.0408,13.56,13.88,13.88,0,0,0,1864.2,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,DRDGOLD Limited,8.31,8.65,8.13,8.55,8.55,0,0,0,1864.2,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,Caledonia Mining Corporation Plc,13.07,13.62,12.97,13.56,13.56,0,0,0,1864.2,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,"Idaho Strategic Resources, Inc.",5.92,5.92,5.7,5.77,5.77,0,0,0,1864.2,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2023,"Contango Ore, Inc.",22.47,22.51,22,22.03,22.03,0,0,0,1864.2,0,0,0,0,0,0,0,0,0,0,0,0
1/9/2023,Newmont Corporation,52.79,53.09,52.036,52.22,52.69,10.635593220338974,0,0,1872.7,0,0,0,0,0,0,0,0,0,0,0,1
1/9/2023,Agnico Eagle Mine,55.6,56.11,54.59,54.71,55.28,5.231775341411807,0,0,1872.7,0,0,0,0,0,0,0,0,0,0,0,1
1/9/2023,Barrick Gold Cor,19.22,19.37,18.96,18.97,19.04,10.419091967403954,0,0,1872.7,0,0,0,0,0,0,0,0,0,0,0,1
1/9/2023,Wheaton Precious Metals Corp.,43.59,43.7504,42.88,42.88,43.3,9.723643807574218,0,0,1872.7,0,0,0,0,0,0,0,0,0,0,0,1
1/9/2023,Franco-Nevada Corporation,141.3,142.23,140.21,142.1,139.8,4.117819461,0,0,1872.7,0,0,0,0,0,0,0,0,0,0,0,1
1/9/2023,Gold Fields Limited,12.19,12.2499,11.85,11.87,11.95,14.685990338164249,0,0,1872.7,0,0,0,0,0,0,0,0,0,0,0,1
1/9/2023,AngloGold Ashant,22.17,22.22,21.31,21.32,21.47,9.783728115344998,0,0,1872.7,0,0,0,0,0,0,0,0,0,0,0,1
1/9/2023,Kinross Gold Corporation,4.63,4.65,4.51,4.52,4.57,10.51344743276283,0,0,1872.7,0,0,0,0,0,0,0,0,0,0,0,1
1/9/2023,Alamos Gold Inc.,148.69,149.19,144.46,10.69,10.86,5.736894164193869,0,0,1872.7,0,0,0,0,0,0,0,0,0,0,0,1
1/9/2023,Harmony Gold Mining Company Limited,3.93,3.985,3.87,3.9,3.83,14.705882352941178,0,0,1872.7,0,0,0,0,0,0,0,0,0,0,0,1
1/9/2023,Pan American Silver Corp.,17.945,17.945,18.0299,17.59,17.74,7.649938800489596,0,0,1872.7,0,0,0,0,0,0,0,0,0,0,0,1
1/9/2023,Endeavour Mining plc,3.53,3.53,3.53,3.39,3.47,4.629629629629626,0,0,1872.7,0,0,0,0,0,0,0,0,0,0,0,1
1/9/2023,Osisko Gold Royalties Ltd,12.76,12.9,12.54,12.6,12.72,4.391052195526092,0,0,1872.7,0,0,0,0,0,0,0,0,0,0,0,1
1/9/2023,Eldorado Gold Corporation,9,9.08,8.685,8.73,8.9,4.425837320574175,0,0,1872.7,0,0,0,0,0,0,0,0,0,0,0,1
1/9/2023,IAMGOLD Corporation,2.67,2.72,2.59,2.61,2.65,1.162790697674411,0,0,1872.7,0,0,0,0,0,0,0,0,0,0,0,1
1/9/2023,"Coeur Mining, Inc.",3.79,3.81,3.68,3.71,3.68,10.41666666666667,0,0,1872.7,0,0,0,0,0,0,0,0,0,0,0,1
1/9/2023,Equinox Gold Corp.,4.08,4.09,3.94,3.96,4,20.731707317073177,0,0,1872.7,0,0,0,0,0,0,0,0,0,0,0,1
1/9/2023,Orla Mining Ltd.,4.29,4.36,4.18,4.18,4.25,3.4653465346534573,0,0,1872.7,0,0,0,0,0,0,0,0,0,0,0,1
1/9/2023,Sandstorm Gold Ltd.,5.81,5.88,5.7,5.72,5.78,8.745247148288973,0,0,1872.7,0,0,0,0,0,0,0,0,0,0,0,1
1/9/2023,Centerra Gold Inc.,5.81,5.9,5.75,5.76,5.78,11.1969112,0,0,1872.7,0,0,0,0,0,0,0,0,0,0,0,1
1/9/2023,Seabridge Gold Inc.,14.02,14.0999,13.7,13.77,13.88,9.459459459459456,0,0,1872.7,0,0,0,0,1,0,0,1,0,0,0,1
1/9/2023,DRDGOLD Limited,8.73,8.73,8.36,8.38,8.55,13.24324324324325,0,0,1872.7,0,0,0,0,0,0,0,0,0,0,0,1
1/9/2023,Caledonia Mining Corporation Plc,13.68,14.63,13.64,14.15,13.56,14.11290322580645,0,0,1872.7,0,0,0,0,0,0,0,0,0,0,0,1
1/9/2023,"Idaho Strategic Resources, Inc.",5.73,5.91,5.7,5.85,5.77,2.6315789473684115,0,0,1872.7,0,0,0,0,0,0,0,0,0,0,0,1
1/9/2023,"Contango Ore, Inc.",21.92,23.79,21.7,22.95,22.03,0.1308900523560104,0,0,1872.7,0,0,0,0,0,0,0,0,0,0,0,1
1/10/2023,Newmont Corporation,52.49,53.23,52.22,53.15,52.22,12.605932203389822,0,0,1871.6,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2023,Agnico Eagle Mine,54.74,55.27,54.41,55.24,54.71,6.251202154260435,0,0,1871.6,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2023,Barrick Gold Cor,19,19.46,18.845,19.39,18.97,12.863795110593717,0,0,1871.6,1,0,0,0,0,0,0,0,0,0,0,0
1/10/2023,Wheaton Precious Metals Corp.,43,43.55,42.86,43.46,42.88,11.207778915046067,0,0,1871.6,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2023,Franco-Nevada Corporation,142.03,144.4,141.44,144.1,142.1,5.583235638921458,0,0,1871.6,0,0,0,0,0,0,0,0,0,1,0,0
1/10/2023,Gold Fields Limited,12.04,12.09,11.87,12.02,11.87,16.135265700483092,0,0,1871.6,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2023,AngloGold Ashant,21.69,21.975,21.62,21.94,21.32,12.976313079299686,0,0,1871.6,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2023,Kinross Gold Corporation,4.53,4.62,4.5,4.61,4.52,12.71393643031786,0,0,1871.6,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2023,Alamos Gold Inc.,145.76,151.65,145.75,10.89,10.69,7.7151335311572815,0,0,1871.6,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2023,Harmony Gold Mining Company Limited,3.95,3.98,3.88,3.95,3.9,16.176470588235304,0,0,1871.6,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2023,Pan American Silver Corp.,17.59,17.59,18.09,18.09,17.59,10.709914320685435,0,0,1871.6,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2023,Endeavour Mining plc,3.42,3.42,3.55,3.53,3.39,8.950617283950605,0,0,1871.6,0,0,0,0,0,0,0,1,0,0,0,0
1/10/2023,Osisko Gold Royalties Ltd,12.73,12.8,12.565,12.65,12.6,4.8053024026512015,0,0,1871.6,1,0,0,0,0,0,0,0,0,0,0,0
1/10/2023,Eldorado Gold Corporation,8.73,9,8.64,8.99,8.73,7.535885167464125,0,0,1871.6,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2023,IAMGOLD Corporation,2.64,2.72,2.585,2.7,2.61,4.651162790697678,0,0,1871.6,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2023,"Coeur Mining, Inc.",3.76,3.85,3.66,3.82,3.71,13.69047619047619,0,0,1871.6,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2023,Equinox Gold Corp.,3.95,4.26,3.92,4.26,3.96,29.878048780487802,0,0,1871.6,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2023,Orla Mining Ltd.,4.22,4.31,4.2,4.31,4.18,6.683168316831672,0,0,1871.6,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2023,Sandstorm Gold Ltd.,5.74,5.77,5.63,5.74,5.72,9.125475285171111,0,0,1871.6,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2023,Centerra Gold Inc.,5.73,5.86,5.7035,5.86,5.76,13.12741312741314,0,0,1871.6,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2023,Seabridge Gold Inc.,13.85,13.85,13.495,13.76,13.77,9.379968203497613,0,0,1871.6,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2023,DRDGOLD Limited,8.44,8.75,8.36,8.52,8.38,15.135135135135124,0,0,1871.6,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2023,Caledonia Mining Corporation Plc,14.19,14.72,13.68,14.4,14.15,16.129032258064516,0,0,1871.6,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2023,"Idaho Strategic Resources, Inc.",5.86,5.95,5.68,5.69,5.85,-0.175438596,0,0,1871.6,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2023,"Contango Ore, Inc.",22.5,26.9,22.5,25.75,22.95,12.347294938917967,0,0,1871.6,0,0,0,0,0,0,0,0,0,0,0,0
1/11/2023,Newmont Corporation,53.35,53.65,52.06,52.46,53.15,5.808793868495366,0,0,1874.6,0,0,0,0,0,0,0,0,0,0,0,0
1/11/2023,Agnico Eagle Mine,55.26,55.45,54.07,54.54,55.24,1.8297236743838627,0,0,1874.6,0,0,0,0,0,0,0,0,0,0,0,0
1/11/2023,Barrick Gold Cor,19.47,19.52,18.95,19.22,19.39,7.7958496915311315,0,0,1874.6,0,0,0,0,0,1,0,0,0,0,0,0
1/11/2023,Wheaton Precious Metals Corp.,43.66,43.86,42.715,43.26,43.46,6.6305151589844655,0,0,1874.6,0,0,0,0,0,0,0,0,0,0,0,0
1/11/2023,Franco-Nevada Corporation,144.5,145.18,142.64,144.25,144.1,4.415490408975747,0,0,1874.6,0,0,0,0,0,0,0,0,0,0,0,0
1/11/2023,Gold Fields Limited,12.47,12.49,12.015,12.27,12.02,13.401109057301285,0,0,1874.6,0,0,0,0,0,0,0,0,0,0,0,0
1/11/2023,AngloGold Ashant,22.19,22.28,21.705,22.01,21.94,9.176587302,0,0,1874.6,0,0,0,0,0,0,0,0,0,0,0,0
1/11/2023,Kinross Gold Corporation,4.62,4.65,4.55,4.56,4.61,6.791569086651056,0,0,1874.6,1,0,0,0,0,0,0,0,0,0,0,0
1/11/2023,Alamos Gold Inc.,152.17,154.01,151.945,10.88,10.89,5.019305019305033,0,0,1874.6,0,0,0,0,0,0,0,0,0,0,0,0
1/11/2023,Harmony Gold Mining Company Limited,4.03,4.05,3.91,3.99,3.95,13.352272727272732,0,0,1874.6,0,0,0,0,0,0,0,0,0,0,0,0
1/11/2023,Pan American Silver Corp.,18.37,18.37,18.515,18.26,18.09,6.348281887012229,0,0,1874.6,0,0,0,0,0,0,0,0,0,0,0,0
1/11/2023,Endeavour Mining plc,3.56,3.56,3.57,3.53,3.53,7.621951219512195,0,0,1874.6,0,0,0,0,0,0,0,0,0,0,0,0
1/11/2023,Osisko Gold Royalties Ltd,17.53,12.76,12.53,12.63,12.65,3.1020408163265367,0,0,1874.6,0,0,0,0,0,0,0,0,0,0,0,0
1/11/2023,Eldorado Gold Corporation,3.37,9.02,8.62,8.69,8.99,2.355712603062418,0,0,1874.6,0,0,0,0,0,0,0,0,0,0,0,0
1/11/2023,IAMGOLD Corporation,17.39,2.71,2.6,2.61,2.7,3.571428571428566,0,0,1874.6,0,0,0,0,0,0,0,0,0,0,0,0
1/11/2023,"Coeur Mining, Inc.",3.38,3.855,3.6,3.64,3.82,7.058823529411772,0,0,1874.6,0,0,0,0,0,0,0,0,0,0,0,0
1/11/2023,Equinox Gold Corp.,17.8,4.26,3.94,4.08,4.26,13.966480446927374,0,0,1874.6,0,0,0,0,0,1,1,1,0,0,0,0
1/11/2023,Orla Mining Ltd.,3.42,4.36,4.21,4.24,4.31,2.4154589371980806,0,0,1874.6,0,0,0,0,0,0,0,0,0,0,0,0
1/11/2023,Sandstorm Gold Ltd.,17.8,5.81,5.665,5.69,5.74,4.788213627992646,0,0,1874.6,1,0,0,0,0,0,0,1,0,0,0,0
1/11/2023,Centerra Gold Inc.,3.42,5.99,5.81,5.97,5.86,11.380597014925362,0,0,1874.6,0,0,0,0,0,0,0,0,0,0,0,0
1/11/2023,Seabridge Gold Inc.,17.8,13.88,13.5661,13.76,13.76,8.091123330714842,0,0,1874.6,0,0,0,0,0,0,0,0,0,0,0,0
1/11/2023,DRDGOLD Limited,3.42,8.62,8.29,8.44,8.52,9.184993531694683,0,0,1874.6,0,0,0,0,0,0,0,0,0,0,0,0
1/11/2023,Caledonia Mining Corporation Plc,17.945,14.57,14.26,14.27,14.4,11.921568627450977,0,0,1874.6,0,0,0,0,0,0,0,0,0,0,0,0
1/11/2023,"Idaho Strategic Resources, Inc.",3.53,5.85,5.77,5.85,5.69,2.0942408376963213,0,0,1874.6,0,0,0,0,1,0,0,0,0,0,0,0
1/11/2023,"Contango Ore, Inc.",17.59,25.75,25.75,25.75,25.75,13.938053097345126,0,0,1874.6,0,0,0,0,0,0,0,0,0,0,0,0
1/12/2023,Newmont Corporation,3.42,53.59,52.61,53.4,52.46,3.6691904484566114,0,0,1895.5,0,0,0,0,0,0,0,0,0,0,0,0
1/12/2023,Agnico Eagle Mine,55.4,55.59,54.11,55.19,54.54,-0.522710887,0,0,1895.5,0,0,0,0,0,0,0,0,0,0,0,0
1/12/2023,Barrick Gold Cor,19.53,19.61,19.21,19.43,19.22,2.913135593220343,0,0,1895.5,0,0,0,0,0,0,0,0,0,0,0,0
1/12/2023,Wheaton Precious Metals Corp.,43.9,44.205,43.035,44.05,43.26,5.0059594755661365,0,0,1895.5,0,0,0,0,0,0,0,0,0,0,0,0
1/12/2023,Franco-Nevada Corporation,146.06,147.795,144.74,147.37,144.25,3.803620483,0,0,1895.5,0,0,0,0,0,0,0,0,0,0,0,0
1/12/2023,Gold Fields Limited,12.52,12.57,11.98,12.32,12.27,6.482281763180639,0,0,1895.5,0,0,0,0,0,0,0,0,0,0,0,0
1/12/2023,AngloGold Ashant,22.67,22.685,22.115,22.64,22.01,5.942910622367803,0,0,1895.5,0,0,0,0,0,0,0,0,0,0,0,0
1/12/2023,Kinross Gold Corporation,4.67,4.69,4.55,4.66,4.56,2.8697571743929338,0,0,1895.5,0,0,0,0,0,0,0,0,0,0,0,0
1/12/2023,Alamos Gold Inc.,153.86,156.62,151.98,10.98,10.88,1.198156682027657,0,0,1895.5,1,0,0,0,0,0,0,1,0,0,0,0
1/12/2023,Harmony Gold Mining Company Limited,4.075,4.11,3.97,4.01,3.99,6.084656084656085,0,0,1895.5,0,0,0,0,0,0,0,0,0,0,0,0
1/12/2023,Pan American Silver Corp.,18.55,18.55,18.66,18.51,18.26,3.465623253214092,0,0,1895.5,0,0,0,0,0,0,0,0,0,0,0,0
1/12/2023,Endeavour Mining plc,3.63,3.63,3.7,3.57,3.53,2.5862068965517198,0,0,1895.5,0,0,0,0,0,0,0,1,0,0,0,0
1/12/2023,Osisko Gold Royalties Ltd,12.7,13.07,12.61,13,12.63,3.174603174603177,0,0,1895.5,0,0,0,0,0,0,0,0,0,0,0,0
1/12/2023,Eldorado Gold Corporation,8.9,9,8.7396,8.96,8.69,1.1286681715575781,0,0,1895.5,0,0,0,0,0,0,0,0,0,0,0,0
1/12/2023,IAMGOLD Corporation,2.65,2.745,2.62,2.69,2.61,0,0,0,1895.5,0,0,0,0,0,1,0,1,0,0,0,0
1/12/2023,"Coeur Mining, Inc.",3.73,3.85,3.69,3.74,3.64,5.056179775280904,0,0,1895.5,1,0,0,1,0,0,0,0,0,0,0,0
1/12/2023,Equinox Gold Corp.,4.14,4.16,3.97,4.03,4.08,0.7500000000000062,0,0,1895.5,0,0,0,0,0,0,0,0,0,0,0,0
1/12/2023,Orla Mining Ltd.,4.28,4.3,4.25,4.27,4.24,5.432098765432094,0,0,1895.5,0,0,0,0,0,0,0,0,0,0,0,0
1/12/2023,Sandstorm Gold Ltd.,5.8,5.85,5.697,5.81,5.69,3.197158081705146,0,0,1895.5,0,0,0,0,0,0,0,0,0,0,0,0
1/12/2023,Centerra Gold Inc.,6.1,6.14,5.9401,6.07,5.97,8.976660682226212,0,0,1895.5,0,0,0,0,0,0,0,0,0,0,0,0
1/12/2023,Seabridge Gold Inc.,14,14.07,13.6234,13.88,13.76,0.2890173410404691,0,0,1895.5,0,0,0,0,0,0,0,0,0,0,0,0
1/12/2023,DRDGOLD Limited,8.73,8.79,8.46,8.59,8.44,5.658056580565794,0,0,1895.5,0,0,0,0,0,0,0,0,0,0,0,0
1/12/2023,Caledonia Mining Corporation Plc,14.38,14.72,14.16,14.6,14.27,12.741312741312743,0,0,1895.5,0,0,0,0,0,0,0,0,0,0,0,0
1/12/2023,"Idaho Strategic Resources, Inc.",5.82,5.86,5.68,5.8,5.85,0.6944444444444451,0,0,1895.5,0,0,0,0,0,0,0,0,0,0,0,0
1/12/2023,"Contango Ore, Inc.",25.88,25.88,25.85,25.85,25.75,14.380530973451327,0,0,1895.5,0,0,0,0,0,0,0,0,0,0,0,0
1/13/2023,Newmont Corporation,53.36,54.49,53.25,54.35,53.4,6.131614918961142,0,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/13/2023,Agnico Eagle Mine,55.19,56.135,55.06,55.95,55.19,2.604071153493493,0,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/13/2023,Barrick Gold Cor,19.44,19.82,19.43,19.64,19.43,4.579339723109688,0,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/13/2023,Wheaton Precious Metals Corp.,44,44.76,43.99,44.53,44.05,6.099594948772938,0,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/13/2023,Franco-Nevada Corporation,147.28,148.66,146.14,146.69,147.37,4.8909545942080825,0,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/13/2023,Gold Fields Limited,12.63,12.86,12.505,12.69,12.32,10.347826086956518,0,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/13/2023,AngloGold Ashant,23,23.365,22.735,23.18,22.64,9.753787878787874,0,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/13/2023,Kinross Gold Corporation,4.66,4.78,4.64,4.74,4.66,6.756756756756752,0,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/13/2023,Alamos Gold Inc.,154.53,156.14,153.21,11,10.98,2.0408163265306185,0,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/13/2023,Harmony Gold Mining Company Limited,4.05,4.125,3.99,4.07,4.01,8.244680851063842,0,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/13/2023,Pan American Silver Corp.,18.4,18.4,18.835,18.8,18.51,7.983917289,0,0,1918.4,0,0,0,0,0,1,0,0,0,0,0,0
1/13/2023,Endeavour Mining plc,3.53,3.53,3.705,3.66,3.57,8.605341246290802,0,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/13/2023,Osisko Gold Royalties Ltd,12.98,13.37,12.98,13.25,13,4.992076069730593,0,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/13/2023,Eldorado Gold Corporation,8.9,9.22,8.9,9.03,8.96,3.912543153049481,0,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/13/2023,IAMGOLD Corporation,2.71,2.815,2.71,2.77,2.69,2.214022140221404,0,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/13/2023,"Coeur Mining, Inc.",3.68,3.82,3.68,3.8,3.74,7.648725212,0,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/13/2023,Equinox Gold Corp.,4,4.22,3.97,4.16,4.03,5.852417302798981,0,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/13/2023,Orla Mining Ltd.,4.27,4.29,4.24,4.25,4.27,3.911980440097803,0,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/13/2023,Sandstorm Gold Ltd.,5.81,5.895,5.76,5.85,5.81,2.6315789473684115,0,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/13/2023,Centerra Gold Inc.,6.05,6.2,6.01,6.16,6.07,9.026548672566367,0,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/13/2023,Seabridge Gold Inc.,13.9,14.1781,13.8,14.08,13.88,3.3015407190021953,0,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/13/2023,DRDGOLD Limited,8.69,9.0301,8.62,8.95,8.59,8.091787439613526,0,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/13/2023,Caledonia Mining Corporation Plc,14.7,15.44,14.47,15.44,14.6,20.436817472698902,0,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/13/2023,"Idaho Strategic Resources, Inc.",5.7,5.8,5.7,5.77,5.8,-1.703577513,0,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/13/2023,"Contango Ore, Inc.",25.85,25.85,25.85,25.85,25.85,18.79595588235294,0,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/14/2023,Newmont Corporation,53.36,54.49,53.25,54.35,54.35,3.1505029417346813,2.2516350184721894,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/14/2023,Agnico Eagle Mine,55.19,56.135,55.06,55.95,55.95,1.2120115774240263,1.2721831629132616,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/14/2023,Barrick Gold Cor,19.44,19.82,19.43,19.64,19.64,3.151260504201688,0.8153935655048214,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/14/2023,Wheaton Precious Metals Corp.,44,44.76,43.99,44.53,44.53,2.840646651270217,1.7688769434377407,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/14/2023,Franco-Nevada Corporation,147.28,148.66,146.14,146.69,146.69,4.928469241773953,3.520983800456492,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/14/2023,Gold Fields Limited,12.63,12.86,12.505,12.69,12.69,6.192468619246863,0.7340544240285573,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/14/2023,AngloGold Ashant,23,23.365,22.735,23.18,23.18,7.964601769911509,1.1081469864552003,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/14/2023,Kinross Gold Corporation,4.66,4.78,4.64,4.74,4.74,3.7199124726477004,0.20444421218864564,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/14/2023,Alamos Gold Inc.,154.53,156.14,153.21,11,11,1.2891344383057144,0.31000000000000016,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/14/2023,Harmony Gold Mining Company Limited,4.05,4.125,3.99,4.07,4.07,6.2663185378590125,0.2212464688983758,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/14/2023,Pan American Silver Corp.,18.4,18.4,18.835,18.8,18.8,5.975197294250295,0.7320790555600826,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/14/2023,Endeavour Mining plc,3.53,3.53,3.705,3.66,3.66,5.475504322766569,0.12870160280316081,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/14/2023,Osisko Gold Royalties Ltd,12.98,13.37,12.98,13.25,13.25,4.166666666666662,0.3307857777614245,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/14/2023,Eldorado Gold Corporation,8.9,9.22,8.9,9.03,9.03,1.4606741573033595,0.23060956014608316,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/14/2023,IAMGOLD Corporation,2.71,2.815,2.71,2.77,2.77,4.528301886792456,0.06675635,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/14/2023,"Coeur Mining, Inc.",3.68,3.82,3.68,3.8,3.8,3.2608695652173822,0.15828001801416416,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/14/2023,Equinox Gold Corp.,4,4.22,3.97,4.16,4.16,4.0000000000000036,0.31100540023343465,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/14/2023,Orla Mining Ltd.,4.27,4.29,4.24,4.25,4.25,0,0.097454789,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/14/2023,Sandstorm Gold Ltd.,5.81,5.895,5.76,5.85,5.85,1.2110726643598513,0.2013225502291518,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/14/2023,Centerra Gold Inc.,6.05,6.2,6.01,6.16,6.16,6.574394463667818,0.3089768060335058,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/14/2023,Seabridge Gold Inc.,13.9,14.1781,13.8,14.08,14.08,1.4409221902017237,0.5398325951341127,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/14/2023,DRDGOLD Limited,8.69,9.0301,8.62,8.95,8.95,4.678362573099398,0.47683653060884146,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
1/14/2023,Caledonia Mining Corporation Plc,14.7,15.44,14.47,15.44,15.44,13.86430678466076,0.9316170116578252,0,1918.4,0,0,0,0,0,0,0,0,0,0,0,0
